,image,study
577,3ea74e4b1d24.dcm,c7e9092567b9
578,f3db55688feb.dcm,959d3d0d8199
579,e352bb2b1afb.dcm,ed0825c7df20
580,b388d75427fb.dcm,1427ed4ecdf1
581,0fc37fb1363a.dcm,18dd691d5dc5
582,30124d722883.dcm,018c96c9aeff
583,72683b80b687.dcm,2394a4ec8f4b
584,40f44cc7ab55.dcm,595bebeca884
585,3bd241da31bc.dcm,b7bad61f1aed
586,a5e66dc2ba95.dcm,92e2158a09b7
587,4b80ec905ec4.dcm,2ed67f90c729
588,fd4004c1cfea.dcm,111796da8caa
589,c77674444141.dcm,3fd1aead516b
590,37c3ad608cb3.dcm,c925ca312688
591,1a0e966f2d57.dcm,4bdad39035b0
592,e704aebd4ca5.dcm,4bdad39035b0
593,33c95dbfe335.dcm,4bdad39035b0
594,d7cd649d9c82.dcm,9d66cc2c906f
595,6adce4fc71b0.dcm,df89f8a12033
596,0cf130895909.dcm,a5810f9d2099
597,b4ec9b6e5da6.dcm,9392e6a8e272
598,5a9ddd49c44b.dcm,0baee5ac23b2
599,3b982073ec16.dcm,aacd7ff3bbae
600,9a06de614828.dcm,de45f6ea152e
601,5a84eaaa2854.dcm,06b55d23496f
602,52f97cad2b63.dcm,d8fa04c1d853
603,6e5946091b8a.dcm,d8fa04c1d853
604,75b52bec817f.dcm,d8fa04c1d853
605,c5a479dcbc36.dcm,d9869f667b54
606,645d837f1782.dcm,c6e15cb1f2a8
607,bdad1644a802.dcm,b9835e921f4a
608,0ca90a4d1e11.dcm,18f97a81047e
609,7e60c4623c33.dcm,10a037745b7c
610,ef73ebf6e779.dcm,4a746c1839d7
611,842c682f409e.dcm,4d70ab1d80d6
612,31981d927091.dcm,45725d3453c8
613,76ac53629eda.dcm,c18032eb94ec
614,a9df9aa64b16.dcm,95ad3f9aa671
615,ab2ce44e1d5b.dcm,9b645ac3442b
616,df176d43ac18.dcm,fcbe8b4eed91
617,0c39bc33ac7a.dcm,4926a4aa705d
618,eef9600e5493.dcm,c4ded198c3f1
619,8d7102bde380.dcm,73a7ea88d1c5
620,b47fa03aadf8.dcm,8b5efcadabf9
621,9796be0b3e33.dcm,1ac288b2ce23
622,2bbfe094d9c4.dcm,e3a355a01aac
623,d44325899888.dcm,d83df000b7a6
624,aa692e36993f.dcm,8234b8dc3a41
625,7e12513a42fa.dcm,49f33fad39cc
626,eb26cddff06a.dcm,be7ff7307411
627,96ef77785c24.dcm,f400c9a139bb
628,31ed6ca7181f.dcm,39ca2531a729
629,f7cbb88ba1c2.dcm,d85acc1d0bb8
630,77b875487f6c.dcm,1e973d9d46cd
631,89b70af76de1.dcm,092a33abfd84
632,a9fe960e8d9f.dcm,2e58096bdbd9
633,9da650d46c0b.dcm,a1844a4ba6f2
634,d0ab24d94b3d.dcm,cd97a120b1e0
635,59cb840515f1.dcm,7082bf0562c7
636,3b7033af4649.dcm,7c3b534b7eca
637,111f979c1ba3.dcm,1f96e6c401a0
638,5e3d1593fc0a.dcm,6ef10ae3338c
639,a6b6e0c9dde0.dcm,952f04d9cfcc
640,1b64e9bd2079.dcm,75fc2de53d2b
641,137ebbb39847.dcm,4d468b5b8cec
642,2152246f31f1.dcm,cd3f1572832b
643,9e879235655a.dcm,e52bdc15086a
644,124e75eb6622.dcm,43183eb0a475
645,d2cf63ed558c.dcm,a588a2d63baa
646,ecbd5addfd43.dcm,a7d2a7380ba6
647,af7a7d33882f.dcm,e4aa7df34266
648,481cade38eff.dcm,e687b28d3864
649,7760f20dc671.dcm,280826f3c8cb
650,6739839069f8.dcm,659e18eb801e
651,41646d9a3e01.dcm,a4be1f6bd25c
652,5e007ab59e5d.dcm,79642d095252
653,c10d11ec6d55.dcm,0349c7c46ed3
654,9e987cbededa.dcm,fd62a2e871fb
655,4479e9dd4f43.dcm,2d7154c413fa
656,75cfdc5bec2d.dcm,a5958238aa4f
657,442b8b3c6567.dcm,fd2947c154c2
658,da0282b42d7e.dcm,b5a166179242
659,86e1bca26b5f.dcm,ea095c5991c3
660,01e4def48338.dcm,3829bdf59453
661,f173ce0e8a47.dcm,c8787f51904f
662,83fd4f54a9a4.dcm,57de5c3c19e7
663,f0a21386ef18.dcm,916e496c7276
664,0f453db5fed6.dcm,6b25cd407849
665,cd4bf20dc13a.dcm,c9171bcfd1f9
666,514fbba4cb3a.dcm,a039c3e66fe8
667,dec62bd53a03.dcm,7249de10ed69
668,a47ccd8c56a8.dcm,979f302a2fef
669,f9a728667d24.dcm,daa2aba8e7b0
670,2bdc5555d9d7.dcm,7d26435833cd
671,cdee964c1183.dcm,8a0e92da8c69
672,c1f7a8613aa3.dcm,a7030c1f5a47
673,dd4db2cfc1dc.dcm,9d46d14396b9
674,b8a2649926a2.dcm,ad5c640225b4
675,b297e82a912c.dcm,f5d1abcf5693
676,c86ec745fa23.dcm,edb5e43491c4
677,1bd1aa3ea90e.dcm,68912f28a690
678,800fdabe8dae.dcm,b3b132033127
679,8e437e0d3f8b.dcm,a40158c68404
680,a97b888b1010.dcm,192cb96503cb
681,6b7f9efbc371.dcm,6ae8a88c4b0c
682,c8e60c5d938d.dcm,cc5dac252ddf
683,fdb25a936891.dcm,2b7fc6e4fd1d
684,bf3a6c21cac0.dcm,e07b4073b58e
685,1ea96fd9dd7c.dcm,fda0b9b218cc
686,b69f71f7c44f.dcm,2ef93adeace6
687,b2e0f472113b.dcm,885dd0b39eb1
688,860bd55d358c.dcm,be64cd408bf7
689,2b58c5262bf9.dcm,85da175299c4
690,850e41638d39.dcm,9d577463e64c
691,f01d5caded33.dcm,726c53df6609
692,8c00b0d57a91.dcm,c57c345cc6a1
693,f47d797dc06e.dcm,153306ec087b
694,1b3d36c26846.dcm,168dddd3daa1
695,1951ac929b71.dcm,24cd517d2846
696,bf9c56696294.dcm,160c8b6c7e2c
697,f6f3ad013608.dcm,a73389a6c2a7
698,78305d709f4f.dcm,c35596515b04
699,981b09433923.dcm,dbb6d75304ef
700,bb4b1da810f3.dcm,0051d9b12e72
701,044839a5b51f.dcm,b9d06459c6e4
702,73df6b5190c2.dcm,c85b74b2f14d
703,53d661519127.dcm,08277cefd028
704,680a0a3ed00c.dcm,c9b48db00217
705,1deb434d88f9.dcm,8d1e97279e94
706,132fc5897bff.dcm,0bf9bc0d84bf
707,1213420769a4.dcm,ca306996a98d
708,380bc51923e1.dcm,2135722ae069
709,27c6b4e08f27.dcm,0845243089f8
710,ae56e7be5c64.dcm,cba1253c6b09
711,799d5b7686eb.dcm,28f64c800345
712,4a716f15a2c9.dcm,2d14bd39454e
713,0ac321d82310.dcm,b85545dd720f
714,1ad04a61f05f.dcm,88cb519feae6
715,a79f46805078.dcm,eb3f608c965d
716,1acda07db7b7.dcm,9291a5debee0
717,5dd762a0aec9.dcm,b0df85f3153e
718,8a41350ed766.dcm,c61ce24f4011
719,39748831cb0e.dcm,717649076168
720,b76c4defa9c7.dcm,b97ba5f9676e
721,1ce44a46c684.dcm,11d461e08258
722,69cd165ecf4c.dcm,bf6f84cba47f
723,f24954cd9492.dcm,5bea77df76eb
724,bcdfd2f72125.dcm,ff3fc3faf1ca
725,a8f9b3071e77.dcm,fcfeb11ce6e1
726,a5c5e8425f03.dcm,0e3eff99adbc
727,ee92643ee482.dcm,407ffbe618bb
728,7c09ada15942.dcm,2b4a46eb9079
729,73f8657c1d8a.dcm,4a4f19493e91
730,4bd0ff5a460c.dcm,13320f26da3c
731,f00655c68e05.dcm,082f133bd70d
732,39fc79f0bd68.dcm,1cd14dd22747
733,c8e77281fb61.dcm,ce9fab84f90b
734,25bb6f3d25af.dcm,2be25a892bbb
735,c5989c8376dd.dcm,d53147ecb090
736,b2d8e6da8935.dcm,143772601c21
737,4c7789795282.dcm,b39b524d798f
738,8d8edfaaf473.dcm,bf912917376f
739,ae62f3e85752.dcm,8de0328fef41
740,5f79c81b9eb4.dcm,9416410a5b04
741,407b66d46c36.dcm,fd2acdca6a22
742,9e4824fcee2e.dcm,0369e0385796
743,ea2117b53323.dcm,0369e0385796
744,b8e74edf332d.dcm,b0ed9f24e855
745,1b3f39f26e86.dcm,8d02fea832ad
746,09a484920a1d.dcm,851fda48d245
747,3b31c91dd63b.dcm,31866b801ca1
748,2dfb1892020b.dcm,7952c18c4664
749,5fe5d4052587.dcm,5772159e2645
750,0fee4da39e93.dcm,c5bed0d55643
751,0896ca4f76f3.dcm,55bdad0b3d6a
752,c3c864ee0f68.dcm,8195c077997b
753,c2004e13c84f.dcm,21468541d7b5
754,bcb4dae91d85.dcm,76a35cf1cea0
755,ba10a1d08237.dcm,f64c3d12ddd7
756,92d696325eca.dcm,8c272c45e4bf
757,eea3a910fa9e.dcm,066b12d875eb
758,19fc87ff0612.dcm,066b12d875eb
759,4efd20c837dc.dcm,e81975072f7a
760,318057da5ea0.dcm,c71c8eb2df69
761,e4ba8cc4614d.dcm,27438e27d86d
762,bc0043b0b2e4.dcm,7e285573bf0f
763,cb1cacc91d76.dcm,251753f7ee49
764,4145f29b1520.dcm,09249d4b7b53
765,30353c8bddab.dcm,8557928e510e
766,26aec18cd81a.dcm,2d365318fb2b
767,b622f84403da.dcm,2d365318fb2b
768,a3f39bd39314.dcm,f747a0ab20b3
769,029fd29fcfff.dcm,7607d10ce737
770,eefa0243dac0.dcm,7accecff2bc8
771,42ae168b660f.dcm,d8540a1856e2
772,f99140e2c7d9.dcm,f5b4675f5f11
773,137a766bb266.dcm,716d94e2d49c
774,f4a384d2f5a7.dcm,8052009f6e35
775,b4fcb78a1832.dcm,b1afd60f2d1d
776,a5439252456f.dcm,9788d6db5ccf
777,6e5dbfb30008.dcm,960d37415757
778,aa242582e259.dcm,1cebae6715f0
779,a714abec2bef.dcm,eed043f0a603
780,3299c772badc.dcm,ff57fee8f557
781,d2896d7a3da9.dcm,d6d45608c97a
782,d79b606c8afb.dcm,92a134ec6693
783,bf9f0eea64a7.dcm,96fa47f2b83f
784,0a3ff348b17f.dcm,9a7b51f98ab5
785,24676aae20cf.dcm,c878e9f77705
786,f22489107be1.dcm,924f402e5f21
787,82383ab47304.dcm,9bc1a2bcd4b7
788,1bb4e94e3f39.dcm,5940fcdf4bd7
789,ba2b40893712.dcm,82120a4eebc8
790,0811fa228368.dcm,c6b1e11a8f4e
791,63f632b19a9c.dcm,4b0a5a40676f
792,efeeacad5c65.dcm,919d121c32c5
793,63ed28f6c6f5.dcm,b6eab0a3cd1b
794,d46ec73397be.dcm,f375191afe2d
795,055ab8efe60a.dcm,38016f8471b2
796,d0bb6e1f6132.dcm,0af232c221f8
797,e67d15264570.dcm,60b307a1d9c7
798,058648c8a669.dcm,560f5765abfc
799,c1efa8f0be37.dcm,92416d4670b5
800,f3036ae57784.dcm,a6d79e0bfb02
801,732668dc8b67.dcm,3ed3d85a4caa
802,bfbe7fbcbb22.dcm,21e6667aefe7
803,c309fffbadbf.dcm,54a1ff4452af
804,7ce7267d2acc.dcm,bd54f3c6faa5
805,ddef2583d5db.dcm,36746fa2ffc4
806,e283f58f6d76.dcm,99c38d2b32b3
807,d28ee143f517.dcm,67b9fe4a0b03
808,ade3c3a06a61.dcm,c229eccad476
809,c379411716f4.dcm,c08deac36ae6
810,ddd175bfcb35.dcm,281d15ca6f64
811,a5d669959aab.dcm,16a9737d2dff
812,a3982daa9a3a.dcm,1f9fce7e4109
813,28a00b55fd02.dcm,90bbbbe42dcf
814,a92a89c016bf.dcm,1de4e880cb3a
815,976589a48d16.dcm,8b7e0c35fd8f
816,9206443f38f4.dcm,600ab69570f2
817,3a5a28071e03.dcm,26b07f9e9e24
818,9699ffba649c.dcm,e719973c92fb
819,12df1d79626b.dcm,7fa441d1dd32
820,a277e7e8bcfc.dcm,07908d53db2b
821,7d3c921cda8c.dcm,022165b35383
822,3fd7fa7c1b83.dcm,7f18403a5a09
823,d2f64585a253.dcm,78777565b528
824,42baace5cd3f.dcm,5758d3fadf95
825,b394d991b617.dcm,d3da34d7982c
826,9321fdb7956b.dcm,f0c4dc3b247c
827,01685340af75.dcm,0e9bece7e297
828,56e2f9ad952d.dcm,9d55b43150e5
829,3ff62f6ba1c6.dcm,84b9fb2a6744
830,5da2c55e6c13.dcm,9099a377b0ba
831,18bc99671fb9.dcm,bbd9439c6bac
832,98a1169c3073.dcm,2ac71ff83527
833,ca28f6c2f672.dcm,799558b3a63b
834,35ad423bca61.dcm,2be667e8ac57
835,2024f8ab86b4.dcm,5b09e5efc537
836,2555fc5e74c0.dcm,d602b556cb9d
837,ba2fd6efa983.dcm,2287b570cdd8
838,dd7805f39e0d.dcm,d97dffd12359
839,46e85d849bcb.dcm,013d698aeecb
840,9edc9dc8e8e6.dcm,e56e71389ba2
841,0ac8924c4eee.dcm,ae12c55d7e47
842,bc179d29b11b.dcm,126aa6f8dd4d
843,4b2f144a1a8b.dcm,126aa6f8dd4d
844,fc17b18cdd16.dcm,17b7d506e666
845,a16f0faccc7c.dcm,0786e68c8c8d
846,c6efff193bd9.dcm,6065262d57c0
847,87edfbe83edf.dcm,0490450d954b
848,31bb97761a90.dcm,fb63912b1f85
849,5597d905aa5c.dcm,a5cbe7d78172
850,6699f436fd28.dcm,a059024800d5
851,09e2e25583e7.dcm,53fefa2635de
852,bdbe3fa1b316.dcm,7c4bfbefede8
853,948e89f0686a.dcm,1ceb2008c876
854,90ce68ed79ce.dcm,4ca61dd169d4
855,947eb961a785.dcm,2a35c8a7742b
856,262106ee8f85.dcm,bb13daafdbac
857,b45444b81d3d.dcm,240198fc8e9f
858,c18cd05c1cbb.dcm,8b823bbc32a8
859,14ad2e08ab7f.dcm,6cb62181e4d4
860,20207b3b8a07.dcm,fdfd07901483
861,103bd9ed3929.dcm,4c1e5ca11b6e
862,8e1f49b85369.dcm,4c1e5ca11b6e
863,82b4d25ef4d7.dcm,5950302be053
864,1be144091e2d.dcm,dd6dd433ca8c
865,c3510a436bff.dcm,11e01ba9df76
866,5a43c16b88d7.dcm,11e01ba9df76
867,b6a0d6efea4e.dcm,3b842e573d63
868,666f26fc1ac5.dcm,da08e385dcb7
869,a656f310024c.dcm,b2a4e8f61e3b
870,5c1a57dd5e8a.dcm,5011af7ced63
871,fb832b7cf730.dcm,690a40dcd44c
872,db623fdc0fc4.dcm,c9197421b36a
873,dbb9293e1d3f.dcm,032d9cc1e0ef
874,65f07a999eae.dcm,a2e68abf134c
875,d9652442404c.dcm,ff8c65c0cb53
876,15f29140a676.dcm,7e5785e7fda6
877,fb644cbadd58.dcm,a4fa1a3f4931
878,36a80e8349a6.dcm,fc1a3a2c2e77
879,307a239c069d.dcm,724d6bc409ed
880,df77d7ba34cf.dcm,f3eb906bdb01
881,7fa8f43e5e81.dcm,8315467702a2
882,53359821ebef.dcm,5e5bee2f9f08
883,ffcc16bbf428.dcm,5d786634f354
884,e2fac56a56bd.dcm,461eb648381b
885,550a30a6fdd6.dcm,c4272626019e
886,a998c74ce8a9.dcm,38e0aeb59842
887,0b2c2e6d7192.dcm,52b4996cd35d
888,f9117d729034.dcm,430855f2a4ff
889,de1a0182928b.dcm,c2f15c46828d
890,27e463d224ef.dcm,c806bfda328f
891,30ecd2d4dce8.dcm,53345381e15a
892,f498c1076c0a.dcm,216e4a640f8e
893,018343ac5c25.dcm,6de130752a73
894,55de7e11b33b.dcm,206b9724427d
895,d250cb25dd00.dcm,9d41436ab64b
896,7c06ff390c95.dcm,399b7608576d
897,52bf81c57bb2.dcm,17e46fc66a16
898,4dbdf2240c17.dcm,363454850843
899,6d0230e7bc33.dcm,8db3c6dd3bc8
900,fc3cecdf50b2.dcm,aa6f4d3e11d9
901,9eb725cdb713.dcm,3605ff235600
902,543e29e7d374.dcm,fee1b3d702a5
903,7c0d62261831.dcm,a53b397be0b5
904,daa9bddc5fe6.dcm,a53b397be0b5
905,3bd8bd96937e.dcm,2a34f33583d3
906,9c21b784e2d7.dcm,4ac2b8f0d043
907,4e720363b7cf.dcm,5a249578cf8e
908,f8fb0c9ec22a.dcm,23c62fb5991e
909,9595d2eb97d7.dcm,6e8a357027d8
910,5f277dd055dc.dcm,4f4ec43883e1
911,673f5c24fab8.dcm,e479851df410
912,da4b622d58bc.dcm,0412ac22af28
913,d6f42229ae9d.dcm,4991160776f9
914,2b77b097df2a.dcm,a3a1bd42e1d9
915,ff46eefd123c.dcm,5a0e35234db3
916,3a21e049fb15.dcm,98e86888141f
917,c0219c31c527.dcm,5cf8c5e5aa23
918,05c5bab5cf9d.dcm,3708f056c708
919,e297b1e6b8ee.dcm,bc4409bf79d2
920,932dabe18d3c.dcm,d569759613ad
921,5d2ce88dc192.dcm,20cc983e925b
922,30ccf60a7c44.dcm,c5c7c1b15da4
923,a470199a49db.dcm,96427109f6d1
924,07fe0210c4d2.dcm,5e7e2e3b20f3
925,44eb07541e14.dcm,c2168febb64d
926,501a1477a60f.dcm,9911a3ab56c2
927,0e8310f8b1a2.dcm,b36a47fb5f1f
928,94ac06d0b5d9.dcm,b6ad22a7487e
929,d69fcf5356a5.dcm,aa6f86d26781
930,3485947413e1.dcm,d4d4ad4ecf8a
931,5a61b0340fbc.dcm,e8738bc58dca
932,64138eedc898.dcm,60554eada6af
933,b5ba0e605601.dcm,de76a012b637
934,fe2aaee14b5d.dcm,a45cba2a479b
935,bd4d8e29de6e.dcm,c6e9ee8fbf4e
936,1e099040e6ff.dcm,9fe9b5770dcb
937,dcab18be6a8e.dcm,dda1563c0620
938,8d1b3efffbbb.dcm,78909b4d3179
939,229767715ab5.dcm,6909e8b953a5
940,7af22f9e7ac8.dcm,dc290fedef27
941,04a4a5b779fc.dcm,be8295a3e3f1
942,ea408a91db91.dcm,e48cc454acd6
943,6fa81edb1524.dcm,678c19bc184b
944,1f52aa50d6e8.dcm,8ce7315d04b1
945,aee88f839c69.dcm,b7ab5977dc47
946,666e1850f190.dcm,eaf7e92ddbd6
947,36c493013b44.dcm,1d243015f1d5
948,658ec726c175.dcm,53e1772f0076
949,65bd2ff1f2a1.dcm,3ca4e2ffedff
950,63bcb93c9d31.dcm,2e2d6ef7ecbd
951,010e677381f7.dcm,8a606a964b1d
952,a1334d926c7b.dcm,86b08ada55fa
953,2ef7ed8ae9c8.dcm,955e9f43b034
954,077fe957981a.dcm,d9c139995f71
955,f071f42fe94e.dcm,4f4a405729f2
956,b48682a34cfe.dcm,7416b5cbc531
957,61e618dc7f9a.dcm,7416b5cbc531
958,6861c5992717.dcm,7416b5cbc531
959,2efce4f80222.dcm,e8c51d752dc3
960,c80d2df370e8.dcm,cf70a03d178c
961,0df80555870d.dcm,28fa33eef652
962,e72c0c07809b.dcm,954f8acb98dd
963,92552b44c70c.dcm,00febcfee50b
964,3e17d804f89c.dcm,a94358cbd9f3
965,202ce5802ee2.dcm,d3746284b4db
966,4387a361ab85.dcm,7ca967363865
967,342124a4d8d2.dcm,2605bf788ab6
968,02037e3e6555.dcm,38705dba1a96
969,0fdddbeae716.dcm,d2381fceb7ba
970,5052f1d62d89.dcm,cda63d7fef2c
971,0fd7a3ffe6d6.dcm,aca4d52c2f82
972,26a137734cc8.dcm,f947db14b9ee
973,61d8f4b28030.dcm,f604af7af626
974,4d5364b334dd.dcm,5bcc368d5cf4
975,e1e1cd77ddb5.dcm,b7202d32dc09
976,af7b5afa229f.dcm,13def796c64d
977,f13f9ace0a9a.dcm,a47390d298a2
978,1868b773b6f3.dcm,a47390d298a2
979,671c789ea79a.dcm,e8c39fbf94ea
980,4364230d15f1.dcm,24b7753e6ef2
981,15e6cb19e0df.dcm,56b6e4918d92
982,92a3436c3229.dcm,544c5afc8628
983,12580967d3ec.dcm,f1063f4acf08
984,be68c5758c13.dcm,30e9696b5abf
985,a795d215c013.dcm,a273942175e8
986,406933b91104.dcm,fc4a3e5f80d5
987,8a38c00672d5.dcm,fc45007f145a
988,4123a71d9796.dcm,fc45007f145a
989,8061563f9228.dcm,99cb5766690f
990,ceff5e389de0.dcm,6fc05a848fc4
991,04d1774c080a.dcm,8d3cf4f69a12
992,06f4f2f03a93.dcm,1073d1b6ddcc
993,c83cd153a1b4.dcm,8dd2336dc141
994,5db0fa005512.dcm,ee980e0dc7d1
995,8d95b5ebc5e1.dcm,280355493a53
996,3503e6325419.dcm,d7cbe5e26ec0
997,e6211c5c218c.dcm,02401e15e783
998,8608a37115a1.dcm,5bbc4574f4ac
999,8504cc506789.dcm,0bdd22c68e47
1000,d6c24f4ad992.dcm,6b16f7f2065b
1001,611964e17dd1.dcm,a173eb366e83
1002,8867667cef09.dcm,bb8f28b5c369
1003,eef757610245.dcm,96e0daba7ca8
1004,8996786f0aa4.dcm,96e0daba7ca8
1005,d24a399e94c4.dcm,7367c35f74ba
1006,c697b7d09124.dcm,531c0554dc5d
1007,88b669cb78b2.dcm,5b1ff168e29c
1008,1260a8ac7750.dcm,bb4e52abc3e7
1009,329172d2a7eb.dcm,9f1a9ff51098
1010,6dc786c00bda.dcm,c0e02c0cd817
1011,3bcb88c7fb34.dcm,4911fa4de0f5
1012,81e2c14eb094.dcm,35eb68ca9b50
1013,521c52f514d0.dcm,605a4e81d716
1014,a323aa3f8d60.dcm,dba658c69988
1015,0199e056a941.dcm,3a2ab0d08864
1016,627a5f9f33a6.dcm,601e2cbcc9f7
1017,b9662686a5ae.dcm,1cb23162d215
1018,cdf8ba91306a.dcm,782d728ee09c
1019,c113eeda4af3.dcm,ea1b70752c62
1020,f01464aa7c6d.dcm,e7652a255494
1021,fd976b597637.dcm,9d7e20c01f99
1022,072999833ab4.dcm,ca924360a2ec
1023,b3eae4881218.dcm,8d04e38ff3cc
1024,4507b1846ced.dcm,6fcd121e2158
1025,23772ff0d697.dcm,6c24f49a9da0
1026,4ef5fa3a4bc6.dcm,faa6a62e025c
1027,89c3baa32546.dcm,01ce54f82d94
1028,78e928d741d3.dcm,d8e2fa906f30
1029,b813385b09f0.dcm,4ac6bbb98b57
1030,ed3682285d63.dcm,060fbd1293ee
1031,71bd712327a6.dcm,bd0783c01abc
1032,c9548a430ddb.dcm,3a85d94c4e35
1033,fee6b3f57081.dcm,8dd03d75fbbc
1034,087837197282.dcm,243b7e22a6cd
1035,4b89119a5a67.dcm,a8f1280e52ba
1036,fb38bfebfabd.dcm,37f638aff743
1037,04ee818a03d6.dcm,8f1242af7d14
1038,32ec1b413763.dcm,77b272cdda9c
1039,9a7132fee727.dcm,3976f3f36b35
1040,296aaf716ae0.dcm,304cbc1f068d
1041,3f79915dd256.dcm,304cbc1f068d
1042,a174a4f6c807.dcm,adbfed2da701
1043,0572ef0d0c1a.dcm,adbfed2da701
1044,6607594d8cb9.dcm,161664ae65cc
1045,ca3d5cf5cb68.dcm,400f0c7e4de4
1046,df4a6950e90f.dcm,13eff8f19efb
1047,87ffe1b72142.dcm,6c8c491670c7
1048,c1121a925f2a.dcm,8d370ba466cb
1049,d61a43d5c520.dcm,71043aaa32c1
1050,cf613b0f630e.dcm,07d5f3e47055
1051,42f5eca1848b.dcm,8d262970d57c
1052,356f8fc9cae7.dcm,fe7e6015560d
1053,2e637e229e50.dcm,5c97fb42f06e
1054,5b8d34cda68e.dcm,6f60cbbdff62
1055,78dd642c634a.dcm,9c03092ea533
1056,cec9a538ac59.dcm,0833353809f6
1057,136af218f8df.dcm,00c74279c5b7
1058,d61bf240956c.dcm,511f9a60ee5b
1059,fa85ced07984.dcm,1ccd5ebd1ca6
1060,394536fc0dca.dcm,db06909d6c78
1061,94cb7b6ff132.dcm,94e318e3c980
1062,62318cb53fbd.dcm,ff631db5f6d4
1063,7d4623a57d57.dcm,37e18d937dcd
1064,94ce7dffb3eb.dcm,0a316256e7b2
1065,5577578a9f6a.dcm,8c382f780705
1066,645338636eee.dcm,d27919d385f8
1067,eca143207a92.dcm,ad6fb71d384a
1068,f8c0356edb65.dcm,d3751dde942a
1069,d2c19614a213.dcm,da5783a467ea
1070,1ec6cb4debf9.dcm,1d2c03c45291
1071,ccdc93ecab12.dcm,9ef4fd7b2557
1072,6dff1a912e05.dcm,b92eb37d3456
1073,0afaed6c0a69.dcm,8a94bebcad6e
1074,e86e443c371b.dcm,b9b8a810f2d0
1075,354b798ab2fe.dcm,46096e40afc4
1076,4f11b62bab24.dcm,50c72842fd87
1077,20466076f5e1.dcm,ed855d09ffd4
1078,37c2eb00d771.dcm,54280121aef1
1079,7e99b9eb897b.dcm,87d8d1d29655
1080,5faceacc7da1.dcm,08c27d332b66
1081,d71363e4fef1.dcm,52e53caba881
1082,da256b2c2b8b.dcm,386520e49eda
1083,9d06283b8ebd.dcm,1ca63facc033
1084,7b7275d670e7.dcm,cbe5d39a75bd
1085,65b25f2f8b86.dcm,822b399fcc86
1086,905053213b77.dcm,87463d16a03c
1087,c4b68b29a072.dcm,8943d1d85097
1088,0bd6cd815ba9.dcm,8943d1d85097
1089,35e398a5a431.dcm,8943d1d85097
1090,c3a09e8a600d.dcm,8943d1d85097
1091,6f54e9cbd180.dcm,8943d1d85097
1092,c7925ab50eb0.dcm,8943d1d85097
1093,c76d21aa7403.dcm,612f28c33ac0
1094,2e37fb0a6193.dcm,10c4ff4c9059
1095,d355ba313f5e.dcm,a2fd15d23a65
1096,60bc2b30e222.dcm,e9875afe7532
1097,66dbe0398480.dcm,aa7dce7556b0
1098,b55092ef36fc.dcm,cdbe08f51795
1099,c1d6bffc0507.dcm,fcda620cd4ab
1100,b72a9cb51f29.dcm,d7f43d6f034b
1101,808aa095bda2.dcm,5782cc9e623e
1102,ce245a692db8.dcm,97d942de179b
1103,5f16050c324e.dcm,37632f2a2aae
1104,b066908bc2f3.dcm,9fcd343ef67b
1105,db4f4f01f852.dcm,9273fc8c7085
1106,800f8d136ef5.dcm,a54e0662895a
1107,bcd2179fa24e.dcm,00c241c3fc0d
1108,44674edbc278.dcm,6e7239f0b71e
1109,d3a3199e03d9.dcm,c544a46adac8
1110,8f58493aa6be.dcm,13ed20e6c9b1
1111,60f42538e81f.dcm,08d64eda9bab
1112,9bd0005d2873.dcm,7bb06ca2150c
1113,bc0f03c3a318.dcm,79a8a08dac37
1114,0c6b440ba98e.dcm,8f22d79a5ba0
1115,a57bf6dd6119.dcm,8f22d79a5ba0
1116,d241b5fe7b72.dcm,f99cfe0bbe0c
1117,d8c835ba6e7c.dcm,80e3f166ad2f
1118,f3d975c4ca97.dcm,ae3c8cba22ec
1119,211890ccc8d2.dcm,b9fe266cadad
1120,c8b2138cd267.dcm,835e83150535
1121,4d94d9d0f8df.dcm,f3d1eeb66284
1122,0980c2cdb557.dcm,9e344b8a4fdf
1123,b7a016c2e971.dcm,67196f1a10bd
1124,e0440b6cae4d.dcm,096c4eb10909
1125,8b35749b7bc6.dcm,ed849e809c1c
1126,af1b8b1a26ce.dcm,387984f51e7e
1127,9d7faec50cfa.dcm,4cd37e041b4c
1128,e01d23a04187.dcm,c378ed31249d
1129,35e2412a3706.dcm,c378ed31249d
1130,93a09edfd468.dcm,4f882088da4b
1131,05ef4358baa9.dcm,c11804d10775
1132,137b79059dd4.dcm,f3cab48d1e7c
1133,f263ce988492.dcm,23600e975e6f
1134,433a6aea9914.dcm,686de7618a36
1135,0aa773e594a8.dcm,b3c5eea8f3b6
1136,7df0ba4a1d45.dcm,5a1b6052355e
1137,2a0446ef8ac3.dcm,bdd87dcce3de
1138,de70ed3c1107.dcm,8609ebfada9d
1139,74639dcd7a0f.dcm,e02f99a44c18
1140,050021ae3649.dcm,fd0cd3ed85bd
1141,5f6849a0cf87.dcm,e750ed589351
1142,8cd29e5eac35.dcm,ef2903498dc5
1143,a89be9ca2f61.dcm,3d6e135dc416
1144,0b55cd36e5cc.dcm,508614a9c9ff
1145,e7be504cf8e9.dcm,ff4c1c2444fa
1146,0c047aa4af8f.dcm,b2b5feb9f989
1147,1ff2da663fc5.dcm,ad97fa89b0b5
1148,3857daee16d2.dcm,cc4f74e87040
